Followers,Following,Following/Followers,Posts,Posts/Followers,Bio,Profile Picture,External Link,Mutual Friends,Threads,Labels
43,5296,123.1627907,2,0.016238671,N,N,N,0,N,Bot
0,659,#DIV/0!,4,#DIV/0!,N,Yes,N,0,N,Scam
32,1606,50.1875,1,0.01992528,N,N,N,0,N,Bot
9750,1469,0.150666667,100,663.7168142,Yes,Yes,Yes,11,Yes,Real
18917,472,0.024951102,703,28175.10805,N,N,N,7,N,Real
137736,138,0.001001917,62,61881.3913,N,Yes,N,8,Yes,Spam
8,3421,427.625,1,0.002338498,N,N,N,0,N,Bot
155818,1022,0.006558934,438,66779.14286,N,Yes,Yes,2,Yes,Spam
62258,238,0.003822802,411,107512.7647,Yes,N,Yes,3,Yes,Spam
147886,692,0.00467928,225,48084.32081,N,Yes,N,7,N,Spam
6734,1569,0.232996733,2359,10124.60548,Yes,Yes,N,8,Yes,Real
4,450,112.5,0,0,Yes,N,N,0,N,Scam
54128,848,0.015666568,43,2744.698113,N,Yes,Yes,0,Yes,Spam
20287,619,0.030512151,2332,76428.56866,Yes,N,N,1,Yes,Real
5,36,7.2,2,0.277777778,Yes,N,N,0,N,Scam
21304,270,0.012673676,2087,164672.0296,Yes,Yes,N,2,Yes,Real
21646,2236,0.103298531,449,4346.625224,N,N,N,2,N,Real
12,3942,328.5,0,0,N,N,N,0,N,Bot
38,2173,57.18421053,2,0.034974689,N,N,N,0,N,Bot
15226,521,0.034217785,977,28552.40307,Yes,Yes,N,4,N,Real
73628,961,0.0130521,224,17161.98959,N,Yes,N,2,Yes,Spam
0,169,#DIV/0!,4,#DIV/0!,Yes,Yes,N,0,N,Scam
7,138,19.71428571,3,0.152173913,Yes,Yes,N,0,N,Scam
6982,1817,0.260240619,1133,4353.663181,N,Yes,Yes,7,Yes,Real
100261,910,0.009076311,119,13111.05385,N,N,N,5,Yes,Spam
94770,500,0.005275931,132,25019.28,N,Yes,N,5,N,Spam
80225,961,0.01197881,494,41239.49011,N,Yes,Yes,2,Yes,Spam
6293,1258,0.199904656,92,460.2193959,Yes,Yes,Yes,11,Yes,Real
116161,846,0.007282995,307,42152.987,N,Yes,Yes,2,N,Spam
1675,620,0.370149254,477,1288.669355,N,N,N,0,Yes,Spam
726,1820,2.506887052,1309,522.1615385,N,N,Yes,6,Yes,Real
5895,1746,0.296183206,2237,7552.757732,yes,Yes,N,13,N,Real
22507,919,0.040831741,639,15649.58977,N,Yes,N,0,N,Spam
17,5434,319.6470588,1,0.00312845,N,Yes,N,0,N,Bot
24,5757,239.875,1,0.004168838,N,Yes,N,0,N,Bot
6,549,91.5,3,0.032786885,Yes,Yes,N,0,N,Scam
11832,136,0.011494253,110,9570,N,N,Yes,2,Yes,Spam
7,593,84.71428571,3,0.035413153,Yes,Yes,N,0,N,Scam
6,713,118.8333333,4,0.033660589,Yes,Yes,N,0,N,Scam
23704,759,0.032019912,698,21798.93544,N,N,N,4,N,Spam
16843,1964,0.116606305,1113,9544.938391,yes,Yes,N,15,N,Real
7,148,21.14285714,4,0.189189189,N,N,N,0,N,Scam
37,410,11.08108108,1,0.090243902,N,Yes,N,0,N,Bot
4,971,242.75,2,0.008238929,N,Yes,N,0,N,Bot
93651,736,0.007858966,146,18577.50815,Yes,N,N,0,N,Spam
130054,991,0.007619912,691,90683.46519,Yes,N,Yes,2,Yes,Spam
13135,868,0.066082984,855,12938.27765,Yes,Yes,Yes,6,Yes,Real
7,422,60.28571429,3,0.049763033,N,N,N,0,N,Scam
5,430,86,0,0,Yes,N,N,0,N,Scam
16858,370,0.021948037,2662,121286.4757,Yes,Yes,N,5,N,Real
6940,1647,0.237319885,1209,5094.3898,N,Yes,Yes,1,N,Real
5,647,129.4,1,0.007727975,Yes,Yes,N,0,N,Scam
32,6650,207.8125,0,0,N,N,N,0,N,Bot
13,1544,118.7692308,0,0,N,N,N,0,N,Bot
18,2306,128.1111111,1,0.007805724,N,Yes,N,0,N,Bot
46671,998,0.021383729,140,6547.034068,N,N,Yes,9,N,Spam
7,457,65.28571429,2,0.030634573,N,Yes,N,0,N,Scam
7,485,69.28571429,4,0.057731959,Yes,N,N,0,N,Scam
46,3838,83.43478261,1,0.011985409,N,N,N,0,N,Bot
27,6487,240.2592593,0,0,N,Yes,N,0,N,Bot
0,1549,#DIV/0!,0,#DIV/0!,N,Yes,N,0,N,Bot
0,571,#DIV/0!,1,#DIV/0!,Yes,Yes,N,0,N,Scam
13,6234,479.5384615,2,0.004170677,N,N,N,0,N,Bot
6,752,125.3333333,1,0.007978723,Yes,Yes,N,0,N,Scam
19371,1923,0.099272108,2444,24619.20125,Yes,Yes,Yes,9,N,Real
2,58,29,3,0.103448276,Yes,N,N,0,N,Scam
19206,1355,0.07055087,2094,29680.71144,yes,Yes,Yes,13,Yes,Real
28,4439,158.5357143,2,0.012615454,N,Yes,N,0,N,Bot
139171,143,0.001027513,224,218002.1259,N,N,N,6,Yes,Spam
44,6597,149.9318182,0,0,N,Yes,N,0,N,Bot
9198,291,0.031637312,1037,32777.75258,yes,Yes,N,12,N,Real
17,3095,182.0588235,1,0.00549273,N,Yes,N,0,N,Bot
13118,820,0.062509529,1343,21484.72439,Yes,N,Yes,6,Yes,Real
2,677,338.5,1,0.00295421,Yes,N,N,0,N,Scam
9,3803,422.5555556,1,0.002366553,N,Yes,N,0,N,Bot
6,98,16.33333333,0,0,N,Yes,N,0,N,Scam
24,1733,72.20833333,2,0.027697634,N,N,N,0,N,Bot
26,2603,100.1153846,0,0,N,N,N,0,N,Bot
2,358,179,2,0.011173184,Yes,N,N,0,N,Scam
4,80,20,0,0,Yes,Yes,N,0,N,Scam
42,2599,61.88095238,2,0.032320123,N,N,N,0,N,Bot
15403,1733,0.11251055,2202,19571.49798,yes,N,Yes,0,N,Real
33,5049,153,1,0.006535948,N,Yes,N,0,N,Bot
89972,66,0.000733562,522,711596.7273,N,Yes,Yes,4,N,Spam
9775,56,0.0057289,1993,347885.2679,N,Yes,N,14,N,Real
50797,435,0.008563498,43,5021.312644,Yes,N,N,0,Yes,Spam
0,409,#DIV/0!,4,#DIV/0!,N,Yes,N,0,N,Scam
10603,2171,0.204753372,1984,9689.706126,N,Yes,Yes,9,Yes,Real
819,983,1.2002442,548,456.5737538,N,N,Yes,8,Yes,Real
4397,1214,0.276097339,1207,4371.646623,N,Yes,Yes,11,Yes,Real
1,273,273,1,0.003663004,N,Yes,N,0,N,Scam
5,219,43.8,0,0,Yes,Yes,N,0,N,Scam
3,2790,930,2,0.002150538,N,N,N,0,N,Bot
33,5322,161.2727273,2,0.012401353,N,Yes,N,0,N,Bot
73091,947,0.012956452,296,22845.76135,N,Yes,Yes,0,N,Spam
28,6674,238.3571429,2,0.00839077,N,N,N,0,N,Bot
25,1874,74.96,1,0.013340448,N,Yes,N,0,N,Bot
0,5807,#DIV/0!,0,#DIV/0!,N,N,N,0,N,Bot
31,2037,65.70967742,2,0.030436917,N,Yes,N,0,N,Bot
31,1129,36.41935484,1,0.027457927,N,N,N,0,N,Bot
2,144,72,2,0.027777778,N,Yes,N,0,N,Scam
3,268,89.33333333,0,0,Yes,N,N,0,N,Scam
4925,2192,0.445076142,1016,2282.755474,yes,N,Yes,5,Yes,Real
117810,345,0.002928444,513,175178.3478,N,Yes,Yes,2,Yes,Spam
34,3624,106.5882353,1,0.009381898,N,Yes,N,0,N,Bot
21894,1697,0.07750982,2351,30331.64054,yes,N,N,12,Yes,Real
8611,1922,0.22320288,1335,5981.105619,yes,N,Yes,7,Yes,Real
3,555,185,2,0.010810811,N,N,N,0,N,Bot
10672,1122,0.105134933,2264,21534.23173,Yes,Yes,Yes,8,N,Real
33,4661,141.2424242,0,0,N,N,N,0,N,Bot
87286,182,0.0020851,157,75296.16484,Yes,Yes,Yes,5,Yes,Spam
2,398,199,2,0.010050251,Yes,Yes,N,0,N,Scam
111452,696,0.006244841,532,85190.32184,N,Yes,Yes,4,Yes,Spam
20692,1095,0.052919003,1620,30612.82192,N,N,Yes,14,Yes,Real
9108,1432,0.157224418,726,4617.603352,N,Yes,N,0,N,Real
27,6355,235.3703704,2,0.008497246,N,N,N,0,N,Bot
31,4781,154.2258065,1,0.006483999,N,N,N,0,N,Bot
5925,554,0.09350211,629,6727.120939,Yes,N,Yes,3,N,Spam
10831,2119,0.195642138,658,3363.283624,yes,N,Yes,7,Yes,Real
36,4981,138.3611111,0,0,N,Yes,N,0,N,Bot
127180,657,0.005165907,514,99498.50837,Yes,Yes,N,1,Yes,Spam
79683,358,0.004492803,447,99492.46089,N,N,N,4,Yes,Spam
7,391,55.85714286,3,0.05370844,Yes,Yes,N,0,N,Scam
2568,2111,0.822040498,1209,1470.730459,N,Yes,N,3,N,Real
76836,932,0.012129731,222,18302.13734,N,N,Yes,0,Yes,Spam
45,1842,40.93333333,1,0.024429967,N,Yes,N,0,N,Bot
2958,849,0.287018256,2363,8232.925795,N,N,N,9,Yes,Real
131774,844,0.006404905,300,46839.09953,N,Yes,Yes,7,N,Spam
61933,523,0.008444609,533,63117.18738,Yes,N,Yes,7,N,Spam
16971,2091,0.123210182,1906,15469.50072,yes,Yes,Yes,8,N,Real
11265,494,0.043852641,1480,33749.39271,yes,Yes,Yes,14,N,Real
14777,1768,0.119645395,1045,8734.1431,yes,Yes,N,8,N,Real
7,373,53.28571429,3,0.056300268,Yes,N,N,0,N,Scam
7,383,54.71428571,3,0.054830287,N,Yes,N,0,N,Scam
38,4128,108.6315789,1,0.009205426,N,Yes,N,0,N,Bot
26,5035,193.6538462,2,0.010327706,N,N,N,0,N,Bot
155734,263,0.001688777,199,117836.7529,Yes,Yes,Yes,3,Yes,Spam
8,4944,618,0,0,N,N,N,0,N,Bot
10,484,48.4,1,0.020661157,N,Yes,N,0,N,Bot
0,454,#DIV/0!,3,#DIV/0!,Yes,N,N,0,N,Scam
18000,533,0.029611111,168,5673.545966,N,Yes,Yes,2,N,Real
12908,2239,0.17345832,1928,11115.06208,N,N,Yes,14,Yes,Real
4637,2013,0.434116886,2480,5712.747144,Yes,N,N,15,Yes,Real
45982,460,0.010003915,151,15094.0913,Yes,N,Yes,9,N,Spam
6,5,0.833333333,4,4.8,N,Yes,N,0,N,Scam
118799,1056,0.008888964,369,41512.15057,N,Yes,Yes,8,N,Spam
103486,517,0.004995845,227,45437.76015,Yes,Yes,Yes,8,N,Spam
36,3892,108.1111111,2,0.018499486,N,N,N,0,N,Bot
9,2880,320,1,0.003125,N,N,N,0,N,Bot
16285,527,0.032361068,321,9919.326376,N,N,N,11,Yes,Real
159151,847,0.00532199,198,37204.12987,Yes,Yes,N,3,N,Spam
403,656,1.627791563,439,269.6905488,Yes,Yes,Yes,1,Yes,Spam
36,1792,49.77777778,1,0.020089286,N,N,N,0,N,Bot
0,311,#DIV/0!,3,#DIV/0!,N,N,N,0,N,Scam
5,558,111.6,4,0.035842294,N,N,N,0,N,Scam
6387,1529,0.239392516,1502,6274.214519,Yes,N,Yes,12,Yes,Real
4919,2235,0.454360642,144,316.9288591,N,Yes,N,7,Yes,Real
1,362,362,1,0.002762431,Yes,Yes,N,0,N,Scam
84706,58,0.000684721,195,284787.4138,Yes,N,N,3,Yes,Spam
13,386,29.69230769,2,0.067357513,N,Yes,N,0,N,Bot
25,3301,132.04,1,0.007573463,N,N,N,0,N,Bot
15757,988,0.062702291,2070,33013.14777,yes,Yes,Yes,14,N,Real
4,485,121.25,3,0.024742268,N,Yes,N,0,N,Scam
40,5622,140.55,1,0.007114906,N,Yes,N,0,N,Bot
145247,779,0.005363278,62,11560.09499,N,Yes,N,6,Yes,Spam
20352,1203,0.05910967,141,2385.396509,Yes,N,Yes,9,N,Real
107903,29,0.00026876,118,439053.5862,Yes,Yes,N,1,Yes,Spam
6,535,89.16666667,1,0.011214953,N,Yes,N,0,N,Scam
107263,396,0.00369186,15,4062.992424,N,Yes,Yes,4,Yes,Spam
5,482,96.4,0,0,Yes,Yes,N,0,N,Scam
36,871,24.19444444,0,0,N,N,N,0,N,Bot
3205,1775,0.553822153,928,1675.628169,Yes,Yes,Yes,15,N,Real
1398,494,0.353361946,1549,4383.607287,Yes,N,N,10,Yes,Real
4832,1924,0.398178808,491,1233.114345,N,Yes,Yes,8,Yes,Real
2,594,297,1,0.003367003,N,Yes,N,0,N,Scam
46927,339,0.007223986,424,58693.35693,N,Yes,N,7,Yes,Spam
82193,593,0.007214726,738,102290.7825,Yes,Yes,Yes,0,Yes,Spam
4,767,191.75,0,0,Yes,N,N,0,N,Scam
46896,302,0.006439782,46,7143.099338,N,Yes,Yes,7,Yes,Spam
7,640,91.42857143,2,0.021875,Yes,Yes,N,0,N,Scam
152305,721,0.004733922,454,95903.56449,N,Yes,Yes,8,Yes,Spam
7,405,57.85714286,2,0.034567901,Yes,Yes,N,0,N,Scam
19,2623,138.0526316,2,0.014487228,N,N,N,0,N,Bot
88164,140,0.00158795,319,200887.9714,Yes,N,N,7,Yes,Spam
62521,112,0.001791398,77,42983.1875,Yes,Yes,N,0,Yes,Spam
0,5487,#DIV/0!,0,#DIV/0!,N,Yes,N,0,N,Bot
5,6440,1288,0,0,N,Yes,N,0,N,Bot
6,221,36.83333333,3,0.081447964,N,Yes,N,0,N,Scam
98461,631,0.006408629,312,48684.36133,N,Yes,N,4,Yes,Spam
4,151,37.75,2,0.052980132,N,N,N,0,N,Scam
5824,1257,0.215831044,2331,10800.11456,N,Yes,Yes,5,Yes,Real
143371,210,0.001464731,99,67589.18571,Yes,N,N,1,Yes,Spam
144521,583,0.004034016,569,141050.5129,N,N,N,7,N,Spam
6824,483,0.070779601,429,6061.068323,yes,N,N,0,N,Real
30,539,17.96666667,1,0.055658627,N,N,N,0,N,Bot
122623,996,0.008122457,198,24376.86145,N,Yes,N,4,N,Spam
15590,1169,0.074983964,544,7254.884517,N,N,N,13,N,Real
44,2239,50.88636364,1,0.01965163,N,Yes,N,0,N,Bot
58200,1045,0.017955326,143,7964.210526,N,N,N,1,N,Spam
7,6600,942.8571429,1,0.001060606,N,Yes,N,0,N,Bot
5,721,144.2,2,0.013869626,N,Yes,N,0,N,Scam
137319,66,0.000480633,428,890492.9091,N,Yes,Yes,0,N,Spam
2,303,151.5,4,0.02640264,Yes,N,N,0,N,Scam
38,2498,65.73684211,1,0.01521217,N,Yes,N,0,N,Bot
29,6502,224.2068966,2,0.008920332,N,Yes,N,0,N,Bot
30,2545,84.83333333,0,0,N,Yes,N,0,N,Bot
1,403,403,0,0,N,Yes,N,0,N,Scam
11810,751,0.063590178,1681,26434.90013,yes,Yes,Yes,11,Yes,Real
15948,103,0.00645849,197,30502.48544,Yes,Yes,Yes,8,Yes,Spam
7884,1747,0.221588026,1037,4679.855753,N,Yes,N,10,N,Real
11038,588,0.05327052,1115,20930.90136,N,Yes,N,13,N,Real
14140,1280,0.090523338,1143,12626.57813,Yes,N,N,11,Yes,Real
6,171,28.5,0,0,Yes,Yes,N,0,N,Scam
140449,281,0.002000726,696,347873.6797,Yes,Yes,N,7,Yes,Spam
13933,61,0.004378095,1580,360887.541,yes,Yes,Yes,14,Yes,Real
23,1224,53.2173913,1,0.01879085,N,Yes,N,0,N,Bot
5010,440,0.087824351,676,7697.181818,N,N,Yes,9,N,Spam
15204,39,0.002565114,457,178159.6923,N,Yes,Yes,5,N,Spam
16382,1832,0.111830057,1159,10363.93996,Yes,Yes,N,12,Yes,Real
23,4144,180.173913,1,0.005550193,N,N,N,0,N,Bot
10465,1752,0.167415194,512,3058.26484,Yes,Yes,N,7,Yes,Real
1045,2201,2.106220096,74,35.13402999,N,N,N,7,Yes,Real
34,2997,88.14705882,0,0,N,N,N,0,N,Bot
22,770,35,1,0.028571429,N,Yes,N,0,N,Bot
4882,40,0.008193363,2278,278029.9,yes,N,Yes,5,Yes,Real
10307,254,0.024643446,2282,92600.68504,yes,Yes,N,3,N,Real
14775,2281,0.154382403,158,1023.432705,N,Yes,Yes,12,N,Real
39,1144,29.33333333,0,0,N,Yes,N,0,N,Bot
2,577,288.5,3,0.010398614,N,N,N,0,N,Scam
5324,1875,0.352178813,2117,6011.150933,Yes,Yes,N,2,Yes,Real
7,241,34.42857143,2,0.058091286,Yes,N,N,0,N,Scam
12,5871,489.25,0,0,N,N,N,0,N,Bot
4420,1813,0.410180995,1977,4819.823497,yes,Yes,N,10,Yes,Real
1,49,49,1,0.020408163,N,N,N,0,N,Scam
41246,496,0.012025409,443,36838.66532,Yes,Yes,Yes,9,Yes,Spam
107163,393,0.003667311,131,35721,Yes,Yes,N,9,Yes,Spam
0,33,#DIV/0!,0,#DIV/0!,Yes,N,N,0,N,Scam
23,2990,130,2,0.015384615,N,Yes,N,0,N,Bot
3323,583,0.175443876,1095,6241.312178,Yes,Yes,N,4,N,Real
21,4617,219.8571429,0,0,N,N,N,0,N,Bot
34,5502,161.8235294,2,0.012359142,N,N,N,0,N,Bot
38,2760,72.63157895,2,0.027536232,N,N,N,0,N,Bot
70715,646,0.009135261,448,49040.74303,N,N,Yes,0,Yes,Spam
2,421,210.5,0,0,N,Yes,N,0,N,Scam
14978,339,0.022633195,250,11045.72271,Yes,N,N,4,Yes,Spam
21681,150,0.0069185,2464,356146.56,yes,N,N,7,N,Real
7,702,100.2857143,2,0.01994302,N,N,N,0,N,Scam
21452,2189,0.102041768,160,1567.985381,N,Yes,N,8,Yes,Real
1,142,142,3,0.021126761,Yes,N,N,0,N,Scam
13,4225,325,1,0.003076923,N,N,N,0,N,Bot
33,835,25.3030303,0,0,N,N,N,0,N,Bot
4,3235,808.75,1,0.001236476,N,N,N,0,N,Bot
13,3199,246.0769231,1,0.00406377,N,Yes,N,0,N,Bot
32,1857,58.03125,1,0.017232095,N,N,N,0,N,Bot
5,750,150,2,0.013333333,N,Yes,N,0,N,Bot
18,1571,87.27777778,1,0.01145767,N,N,N,0,N,Bot
27415,875,0.031916834,291,9117.445714,N,N,Yes,6,N,Spam
14531,609,0.041910398,362,8637.474548,N,N,Yes,10,N,Real
5,594,118.8,0,0,N,Yes,N,0,N,Scam
145518,553,0.003800217,38,9999.428571,Yes,N,Yes,8,Yes,Spam
45,4155,92.33333333,2,0.02166065,N,N,N,0,N,Bot
42,3125,74.4047619,0,0,N,Yes,N,0,N,Bot
5,144,28.8,2,0.069444444,N,N,N,0,N,Scam
23,4332,188.3478261,2,0.010618652,N,N,N,0,N,Bot
83121,605,0.007278546,669,91913.96529,N,Yes,Yes,9,Yes,Spam
1,477,477,1,0.002096436,N,Yes,N,0,N,Scam
6513,1561,0.239674497,120,500.6790519,yes,Yes,N,7,N,Real
5784,2054,0.355117566,957,2694.882181,N,N,Yes,0,N,Real
15080,101,0.006697613,1439,214852.6733,Yes,N,N,5,Yes,Real
57934,436,0.007525805,642,85306.48624,Yes,Yes,Yes,2,N,Spam
21041,648,0.030797015,1611,52310.26389,yes,N,N,1,N,Real
31,5760,185.8064516,1,0.005381944,N,Yes,N,0,N,Bot
4,598,149.5,0,0,Yes,N,N,0,N,Scam
7,757,108.1428571,3,0.027741083,N,N,N,0,N,Scam
93344,518,0.005549366,53,9550.640927,N,N,Yes,8,N,Spam
0,330,#DIV/0!,1,#DIV/0!,N,Yes,N,0,N,Scam
21,3382,161.047619,1,0.006209344,N,Yes,N,0,N,Bot
6,732,122,0,0,N,N,N,0,N,Scam
98534,673,0.00683013,565,82721.70877,N,Yes,Yes,9,N,Spam
1,5495,5495,1,0.000181984,N,Yes,N,0,N,Bot
22,671,30.5,0,0,N,N,N,0,N,Bot
143095,614,0.004290856,31,7224.666124,Yes,Yes,N,8,N,Spam
1,503,503,2,0.003976143,N,Yes,N,0,N,Scam
30,5334,177.8,0,0,N,Yes,N,0,N,Bot
37,5573,150.6216216,0,0,N,Yes,N,0,N,Bot
28,3762,134.3571429,2,0.014885699,N,Yes,N,0,N,Bot
11492,130,0.011312217,2113,186789.2,yes,Yes,Yes,11,Yes,Real
537,65,0.121042831,555,4585.153846,N,N,N,15,N,Real
143140,7,4.89032E-05,64,1308708.571,N,N,N,6,Yes,Spam
84015,232,0.002761412,35,12674.67672,Yes,Yes,N,2,N,Spam
8,3504,438,0,0,N,N,N,0,N,Bot
28,857,30.60714286,2,0.065344224,N,Yes,N,0,N,Bot
19857,166,0.008359772,1365,163281.9578,yes,N,Yes,13,Yes,Real
48,2096,43.66666667,1,0.022900763,N,N,N,0,N,Bot
36,4394,122.0555556,2,0.016385981,N,Yes,N,0,N,Bot
145285,209,0.001438552,653,453928.7321,Yes,N,Yes,6,Yes,Spam
1014,795,0.784023669,1482,1890.249057,Yes,N,N,5,Yes,Real
4663,1824,0.391164486,61,155.9446272,N,N,N,11,Yes,Real
43,1886,43.86046512,2,0.045599152,N,N,N,0,N,Bot
8628,887,0.102804822,236,2295.612176,N,Yes,Yes,0,N,Real
5,2319,463.8,1,0.002156102,N,N,N,0,N,Bot
6354,279,0.043909348,2113,48121.87097,Yes,Yes,Yes,4,Yes,Real
9813,405,0.041271782,1029,24932.28889,Yes,N,N,1,N,Real
9616,216,0.022462562,754,33566.96296,yes,Yes,Yes,11,Yes,Real
2884,763,0.264563107,151,570.7522936,N,N,Yes,7,N,Spam
14844,1303,0.087779574,623,7097.323101,N,N,Yes,3,N,Real
12617,1164,0.092256479,1893,20518.88402,Yes,N,Yes,6,Yes,Real
0,507,#DIV/0!,2,#DIV/0!,N,Yes,N,0,N,Scam
49020,5,0.000101999,567,5558868,N,Yes,N,7,N,Spam
3,71,23.66666667,3,0.126760563,N,Yes,N,0,N,Scam
16359,1299,0.079405832,498,6271.579677,Yes,N,N,2,N,Real
135610,351,0.002588305,584,225630.3134,Yes,N,N,8,N,Spam
27675,826,0.029846432,208,6969.007264,N,Yes,Yes,1,N,Spam
4783,461,0.096383023,2352,24402.63774,Yes,N,Yes,2,N,Real
5,3419,683.8,2,0.002924832,N,N,N,0,N,Bot
8,5194,649.25,0,0,N,N,N,0,N,Bot
18559,2137,0.11514629,1116,9692.018718,N,N,N,0,N,Real
20368,433,0.021258837,1608,75639.13164,N,N,Yes,14,Yes,Real
3244,722,0.222564735,333,1496.193906,N,N,Yes,6,Yes,Spam
4,761,190.25,1,0.005256242,Yes,N,N,0,N,Scam
6,122,20.33333333,2,0.098360656,Yes,Yes,N,0,N,Scam
97613,548,0.005614006,49,8728.169708,N,Yes,Yes,2,N,Spam
4,6075,1518.75,2,0.001316872,N,Yes,N,0,N,Bot
11,5437,494.2727273,0,0,N,Yes,N,0,N,Bot
7,319,45.57142857,4,0.087774295,Yes,Yes,N,0,N,Scam
13895,1331,0.095789852,266,2776.912096,N,Yes,Yes,14,Yes,Real
17806,754,0.042345277,2069,48860.23077,Yes,N,Yes,1,N,Real
9564,975,0.101944793,1624,15930.19077,yes,N,Yes,5,N,Real
9,1678,186.4444444,0,0,N,N,N,0,N,Bot
147531,678,0.004595644,605,131646.3938,Yes,Yes,Yes,7,Yes,Spam
18894,192,0.010161956,2426,238733.5625,yes,Yes,N,0,N,Real
7,338,48.28571429,0,0,N,N,N,0,N,Scam
120,1852,15.43333333,851,55.14038877,Yes,Yes,Yes,9,N,Real
2,249,124.5,4,0.032128514,N,Yes,N,0,N,Scam
44,4285,97.38636364,2,0.020536756,N,Yes,N,0,N,Bot
156119,618,0.003958519,236,59618.2589,Yes,Yes,Yes,6,N,Spam
26895,195,0.007250418,165,22757.30769,Yes,N,Yes,0,N,Spam
10792,1258,0.116567828,239,2050.308426,yes,N,Yes,14,Yes,Real
135103,418,0.003093936,315,101812.0694,N,N,Yes,8,N,Spam
15045,2137,0.142040545,1914,13475.02574,yes,N,N,8,Yes,Real
4,542,135.5,0,0,N,N,N,0,N,Scam
5,2786,557.2,1,0.001794688,N,N,N,0,N,Bot
2411,957,0.396930734,561,1413.344828,Yes,N,N,11,Yes,Real
49421,986,0.019951033,292,14635.83367,N,Yes,Yes,5,Yes,Spam
27700,131,0.004729242,412,87117.55725,Yes,Yes,N,5,N,Spam
12,2507,208.9166667,1,0.004786598,N,Yes,N,0,N,Bot
6,456,76,4,0.052631579,Yes,Yes,N,0,N,Scam
2,2559,1279.5,0,0,N,Yes,N,0,N,Bot
62872,784,0.01246978,27,2165.234694,Yes,N,N,1,N,Spam
10453,1046,0.100066966,1101,11002.63193,Yes,Yes,N,7,N,Real
106899,139,0.001300293,50,38452.8777,Yes,Yes,N,1,Yes,Spam
6,4821,803.5,0,0,N,N,N,0,N,Bot
14885,1950,0.131004367,278,2122.066667,N,Yes,Yes,0,N,Real
10939,954,0.087210897,520,5962.557652,N,Yes,Yes,4,Yes,Real
40,4916,122.9,1,0.008136697,N,Yes,N,0,N,Bot
149023,343,0.002301658,125,54308.67347,N,Yes,N,8,Yes,Spam
14,4692,335.1428571,2,0.005967604,N,N,N,0,N,Bot
66627,274,0.004112447,378,91916.08029,N,Yes,Yes,0,N,Spam
114124,202,0.001770005,514,290394.7327,Yes,Yes,N,0,N,Spam
0,86,#DIV/0!,3,#DIV/0!,Yes,N,N,0,N,Scam
31,1744,56.25806452,2,0.035550459,N,N,N,0,N,Bot
21,3962,188.6666667,1,0.005300353,N,N,N,0,N,Bot
25057,525,0.020952229,222,10595.53143,N,Yes,N,0,N,Spam
16324,1047,0.064138691,50,779.5606495,N,Yes,N,0,N,Spam
16,6448,403,2,0.004962779,N,Yes,N,0,N,Bot
12120,1790,0.147689769,2054,13907.53073,N,N,N,15,N,Real
35574,853,0.023978186,476,19851.37632,Yes,Yes,Yes,8,Yes,Spam
6726,935,0.139012786,199,1431.522995,Yes,Yes,Yes,5,Yes,Spam
4728,783,0.165609137,896,5410.329502,Yes,N,Yes,10,Yes,Real
1,201,201,3,0.014925373,N,N,N,0,N,Scam
5186,837,0.161396066,1404,8699.096774,Yes,N,N,12,N,Real
6,709,118.1666667,2,0.016925247,Yes,N,N,0,N,Scam
5762,739,0.128254078,455,3547.645467,N,N,N,11,Yes,Real
32,1158,36.1875,1,0.027633851,N,Yes,N,0,N,Bot
6,166,27.66666667,4,0.144578313,N,Yes,N,0,N,Scam
45,5527,122.8222222,2,0.016283698,N,N,N,0,N,Bot
20882,469,0.022459535,687,30588.34542,Yes,N,N,6,N,Spam
14197,1889,0.133056279,980,7365.304394,N,Yes,Yes,15,Yes,Real
60470,1049,0.017347445,119,6859.799809,N,Yes,N,6,N,Spam
31,4148,133.8064516,1,0.007473481,N,Yes,N,0,N,Bot
4,5618,1404.5,2,0.001423994,N,N,N,0,N,Bot
4,638,159.5,0,0,N,N,N,0,N,Scam
16180,966,0.059703337,257,4304.616977,Yes,Yes,N,0,Yes,Spam
21196,967,0.045621815,1350,29591.10651,Yes,Yes,Yes,5,Yes,Real
2,295,147.5,1,0.006779661,N,Yes,N,0,N,Scam
16772,1065,0.063498688,432,6803.290141,N,Yes,N,5,Yes,Spam
11984,1365,0.113901869,1168,10254.44103,Yes,Yes,N,13,Yes,Real
9,4200,466.6666667,2,0.004285714,N,N,N,0,N,Bot
11106,659,0.059337295,1304,21976.0607,yes,Yes,Yes,11,N,Real
15368,320,0.020822488,2321,111466.025,yes,Yes,N,15,Yes,Real
4,764,191,4,0.020942408,N,Yes,N,0,N,Scam
37,6509,175.9189189,0,0,N,N,N,0,N,Bot
9003,767,0.085193824,2298,26973.78618,Yes,Yes,N,4,N,Real
7,486,69.42857143,4,0.057613169,N,Yes,N,0,N,Scam
112812,59,0.000522994,433,827925.3559,Yes,Yes,N,5,Yes,Spam
14888,1745,0.11720849,1933,16491.97937,N,N,Yes,10,Yes,Real
29,2174,74.96551724,1,0.013339466,N,Yes,N,0,N,Bot
77791,44,0.000565618,641,1133273.432,Yes,N,Yes,4,N,Spam
34,1277,37.55882353,1,0.026624902,N,N,N,0,N,Bot
5548,1092,0.196827686,1775,9018.040293,Yes,N,N,3,N,Real
